year,month,day,Risk_free
2008,1,21,0.000419216754380614
2008,1,22,0.000418859533965588
2008,1,23,0.000418859533965588
2008,1,24,0.000418145005824044
2008,1,28,0.000418502284446731
2008,1,29,0.000417787698097527
2008,1,30,0.000418502284446731
2008,1,31,0.000418502284446731
2008,2,1,0.000418502284446731
2008,2,6,0.000419216754380614
2008,2,7,0.000418859533965588
2008,2,8,0.000418859533965588
2008,2,11,0.000418859533965588
2008,2,12,0.000419216754380614
2008,2,13,0.000418859533965588
2008,2,14,0.000418859533965588
2008,2,15,0.000419216754380614
2008,2,18,0.000418859533965588
2008,2,19,0.000418859533965588
2008,2,20,0.000418502284446731
2008,2,21,0.000418502284446731
2008,2,22,0.000418502284446731
2008,2,25,0.000418859533965588
2008,2,26,0.000418859533965588
2008,2,27,0.000418859533965588
2008,2,28,0.000418145005824044
2008,2,29,0.000418502284446731
2008,3,3,0.000418145005824044
2008,3,4,0.000418859533965588
2008,3,5,0.000419216754380614
2008,3,6,0.000418502284446731
2008,3,7,0.000418502284446731
2008,3,10,0.000419216754380614
2008,3,11,0.000418859533965588
2008,3,12,0.000419216754380614
2008,3,13,0.000419573916587979
2008,3,14,0.000420288211898878
2008,3,17,0.000420288211898878
2008,3,18,0.000419931078795344
2008,3,19,0.000420645286794752
2008,3,20,0.000420288211898878
2008,3,24,0.000420645286794752
2008,3,25,0.000421716365963221
2008,3,26,0.000421359378378838
2008,3,27,0.000421716365963221
2008,3,28,0.000422073324443772
2008,3,31,0.000423143996158615
2008,4,1,0.000423143996158615
2008,4,2,0.000423143996158615
2008,4,3,0.000423500838223845
2008,4,4,0.000425641163019463
2008,4,7,0.000426354352384806
2008,4,8,0.00042742388905026
2008,4,9,0.00042849313467741
2008,4,10,0.00042849313467741
2008,4,11,0.00042849313467741
2008,4,14,0.000429205800173804
2008,4,15,0.000430274580139667
2008,4,16,0.000431343069067225
2008,4,17,0.000437036826042458
2008,4,18,0.000436325557529926
2008,4,22,0.000436681206338108
2008,4,23,0.000436325557529926
2008,4,24,0.000435969879617915
2008,4,25,0.000435969879617915
2008,4,28,0.000436325557529926
2008,4,29,0.000435614143498242
2008,4,30,0.000435614143498242
2008,5,2,0.000435258407378569
2008,5,5,0.000437392416642979
2008,5,6,0.000438103510532528
2008,5,7,0.000438459013821557
2008,5,8,0.000439525290858001
2008,5,9,0.000439525290858001
2008,5,12,0.00044059130595997
2008,5,13,0.00044130181777291
2008,5,14,0.000443077558884397
2008,5,15,0.000443432596512139
2008,5,16,0.000443432596512139
2008,5,19,0.000444497563876212
2008,5,20,0.000445917103206739
2008,5,21,0.000446981401182711
2008,5,23,0.000448400009190664
2008,5,26,0.000449109153123572
2008,5,27,0.000450172607088462
2008,5,28,0.000449818151537329
2008,5,29,0.000450172607088462
2008,5,30,0.000451235770015046
2008,6,2,0.000452298641903326
2008,6,3,0.000453361251857132
2008,6,4,0.000454423570772633
2008,6,5,0.000453361251857132
2008,6,6,0.000453361251857132
2008,6,9,0.000453715387266129
2008,6,10,0.000454069493571296
2008,6,11,0.000454777618870139
2008,6,12,0.000454777618870139
2008,6,13,0.000455839530332014
2008,6,16,0.00045548559864983
2008,6,17,0.000455839530332014
2008,6,18,0.000455839530332014
2008,6,19,0.000456193462014198
2008,6,20,0.000456547335488722
2008,6,23,0.000456547335488722
2008,6,24,0.000456901208963245
2008,6,25,0.000456901208963245
2008,6,26,0.00045760881039314
2008,6,27,0.000458316295407712
2008,6,30,0.000458316295407712
2008,7,1,0.000459023664006963
2008,7,2,0.000461145013105124
2008,7,3,0.000461851857835427
2008,7,4,0.000461851857835427
2008,7,7,0.000463265198050067
2008,7,8,0.000463618460344151
2008,7,10,0.000465384277049452
2008,7,11,0.000466090394183993
2008,7,14,0.000468207988888025
2008,7,15,0.000467855134047568
2008,7,16,0.000468207988888025
2008,7,17,0.00046961905900389
2008,7,18,0.000471029663458467
2008,7,21,0.000472792220534757
2008,7,22,0.000473496998893097
2008,7,23,0.000474906235467643
2008,7,24,0.000479482783703133
2008,7,25,0.000479834590805694
2008,7,28,0.000479834590805694
2008,7,29,0.000479834590805694
2008,7,30,0.000479834590805694
2008,7,31,0.000479834590805694
2008,8,1,0.000480186397908255
2008,8,4,0.000481593247968704
2008,8,5,0.00048229648382403
2008,8,6,0.00048335111932829
2008,8,7,0.000484054064145312
2008,8,8,0.000484054064145312
2008,8,11,0.000485108233988285
2008,8,12,0.000485459546325728
2008,8,13,0.000486162112792954
2008,8,14,0.000486864562844858
2008,8,15,0.000487215729663149
2008,8,18,0.000488620135001838
2008,8,19,0.000489673053380102
2008,8,20,0.000490374921355397
2008,8,21,0.000491427374072373
2008,8,22,0.000491778191644698
2008,8,25,0.000492830295115709
2008,8,26,0.000493531581014395
2008,8,27,0.000493882165756077
2008,8,28,0.000494583218824118
2008,8,29,0.000494933745358139
2008,9,1,0.000495284213684499
2008,9,2,0.000496335385832936
2008,9,3,0.000497736560646445
2008,9,4,0.000499837391544133
2008,9,5,0.000499837391544133
2008,9,8,0.000501937116496265
2008,9,9,0.000502986600622535
2008,9,10,0.000504035735502839
2008,9,11,0.000506832206156105
2008,9,12,0.000506832206156105
2008,9,15,0.000507181626744568
2008,9,16,0.000507181626744568
2008,9,17,0.000507880351506174
2008,9,18,0.000507181626744568
2008,9,19,0.000506832206156105
2008,9,22,0.000506832206156105
2008,9,23,0.000508579018060118
2008,9,24,0.000508229713886976
2008,9,25,0.000507181626744568
2008,9,26,0.000507181626744568
2008,9,29,0.000506832206156105
2008,9,30,0.000507530989125371
2008,10,1,0.000507530989125371
2008,10,2,0.000507181626744568
2008,10,3,0.000507181626744568
2008,10,6,0.000509975885506719
2008,10,7,0.000510325015056878
2008,10,8,0.000512070255354047
2008,10,9,0.000510674144607037
2008,10,10,0.000509975885506719
2008,10,13,0.000511023215949535
2008,10,14,0.000511721300426871
2008,10,15,0.000512768165208399
2008,10,16,0.000513814738951623
2008,10,17,0.000513814738951623
2008,10,20,0.000514512357767671
2008,10,21,0.000514861079864204
2008,10,22,0.000519740337040275
2008,10,23,0.000518695276696235
2008,10,24,0.000524613598827273
2008,10,27,0.000517998414579779
2008,10,28,0.000515209801960737
2008,10,29,0.000512419210281223
2008,10,30,0.0005096266977489
2008,10,31,0.00050927750999108
2008,11,3,0.000508229713886976
2008,11,4,0.000508229713886976
2008,11,5,0.000508229713886976
2008,11,6,0.000508579018060118
2008,11,7,0.000507181626744568
2008,11,10,0.000507181626744568
2008,11,11,0.000507530989125371
2008,11,12,0.000507530989125371
2008,11,13,0.000508229713886976
2008,11,14,0.000505434232763946
2008,11,17,0.000502636772580445
2008,11,18,0.000501937116496265
2008,11,19,0.000502287002746016
2008,11,21,0.000500887399539352
2008,11,24,0.000502986600622535
2008,11,25,0.000505434232763946
2008,11,26,0.000505783769767731
2008,11,27,0.000505434232763946
2008,11,28,0.000504385447129607
2008,12,1,0.000504735042341054
2008,12,2,0.0005050846375525
2008,12,3,0.000504035735502839
2008,12,4,0.000503686082083732
2008,12,5,0.000502636772580445
2008,12,8,0.00050053745508194
2008,12,9,0.00050053745508194
2008,12,10,0.0004994873306714
2008,12,11,0.000501937116496265
2008,12,12,0.000501937116496265
2008,12,15,0.000501587230246514
2008,12,16,0.000501937116496265
2008,12,17,0.00050053745508194
2008,12,18,0.000500187452416867
2008,12,19,0.000499837391544133
2008,12,22,0.0004994873306714
2008,12,23,0.0004994873306714
2008,12,26,0.000498436973430216
2008,12,29,0.000498086796142161
2008,12,30,0.0004994873306714
2009,1,2,0.000497036031447351
2009,1,5,0.000498086796142161
2009,1,6,0.000497386325150728
2009,1,7,0.000497036031447351
2009,1,8,0.000494933745358139
2009,1,9,0.000492479593958706
2009,1,12,0.000491778191644698
2009,1,13,0.000490023987367749
2009,1,14,0.000489673053380102
2009,1,15,0.000487215729663149
2009,1,16,0.000485810858663172
2009,1,19,0.00048229648382403
2009,1,20,0.000479834590805694
2009,1,21,0.000477371184388176
2009,1,22,0.000471734791062772
2009,1,23,0.000471734791062772
2009,1,26,0.000472087296657264
2009,1,27,0.000472087296657264
2009,1,28,0.000472439773147926
2009,1,29,0.000472439773147926
2009,1,30,0.000472439773147926
2009,2,2,0.000470324419438839
2009,2,3,0.00046961905900389
2009,2,4,0.000468207988888025
2009,2,5,0.000467855134047568
2009,2,6,0.000467149337055162
2009,2,9,0.000465737364720553
2009,2,10,0.000464678043499589
2009,2,11,0.000463265198050067
2009,2,12,0.000462558586150408
2009,2,13,0.000461851857835427
2009,2,16,0.000460438022855669
2009,2,17,0.000458669994259253
2009,2,18,0.000457962567452341
2009,2,19,0.000456547335488722
2009,2,20,0.000456193462014198
2009,2,25,0.000454423570772633
2009,2,26,0.000451235770015046
2009,2,27,0.000449109153123572
2009,3,2,0.000447336089564487
2009,3,3,0.000446626654593274
2009,3,4,0.000444852514192462
2009,3,5,0.000442012213170528
2009,3,6,0.000438103510532528
2009,3,9,0.000432055239798501
2009,3,10,0.00042849313467741
2009,3,11,0.000421359378378838
2009,3,12,0.000419216754380614
2009,3,13,0.000418859533965588
2009,3,16,0.000418859533965588
2009,3,17,0.000417787698097527
2009,3,18,0.000416358117945492
2009,3,19,0.000417430332163349
2009,3,20,0.000417787698097527
2009,3,23,0.000418145005824044
2009,3,24,0.000419216754380614
2009,3,25,0.000418502284446731
2009,3,26,0.000417787698097527
2009,3,27,0.000418145005824044
2009,3,30,0.000417787698097527
2009,3,31,0.000417072966229171
2009,4,1,0.000416715571191162
2009,4,2,0.000417787698097527
2009,4,3,0.000417430332163349
2009,4,6,0.000413497444242239
2009,4,7,0.000410992681281641
2009,4,8,0.000408486317610368
2009,4,9,0.000406695093261078
2009,4,13,0.000403468875447288
2009,4,14,0.000400957796955481
2009,4,15,0.000398086034692824
2009,4,16,0.000398445117752999
2009,4,17,0.000397726922528818
2009,4,20,0.000395571551052853
2009,4,22,0.00039341501542367
2009,4,23,0.000390897592296824
2009,4,24,0.000390537839848548
2009,4,27,0.000387658568797633
2009,4,28,0.000384416896849871
2009,4,29,0.000382975296815857
2009,4,30,0.00038261481677182
2009,5,4,0.000382254307623953
2009,5,5,0.000381533202016726
2009,5,6,0.000380811950890347
2009,5,7,0.000379729812266305
2009,5,8,0.000379369041183963
2009,5,11,0.000378286524210125
2009,5,12,0.000377564691007137
2009,5,13,0.000377564691007137
2009,5,14,0.000376481679268181
2009,5,15,0.000376481679268181
2009,5,18,0.000374676019418985
2009,5,19,0.000374314811779186
2009,5,20,0.000373230897821486
2009,5,21,0.000373592250980437
2009,5,22,0.000372508162399754
2009,5,25,0.000371423782780767
2009,5,26,0.000369977467926219
2009,5,27,0.000368892418919131
2009,5,28,0.000368892418919131
2009,5,29,0.000367807049769908
2009,6,1,0.000365635438356549
2009,6,2,0.000362375780241564
2009,6,3,0.000360563717549667
2009,6,4,0.000358750839950517
2009,6,5,0.000358750839950517
2009,6,8,0.000358025456080213
2009,6,9,0.000358750839950517
2009,6,10,0.00035657428088598
2009,6,12,0.000344945874530822
2009,6,15,0.000344581931130961
2009,6,16,0.000343853986123577
2009,6,17,0.000344217987731099
2009,6,18,0.000343489926308394
2009,6,19,0.00034312586649321
2009,6,22,0.000342761777574196
2009,6,23,0.000342033454217017
2009,6,24,0.000341669277986512
2009,6,25,0.000340940750902519
2009,6,26,0.000340576458256692
2009,6,29,0.000342033454217017
2009,6,30,0.000342397630447522
2009,7,1,0.000342397630447522
2009,7,2,0.000342033454217017
2009,7,3,0.000341669277986512
2009,7,6,0.000339847756549716
2009,7,7,0.000338754442054778
2009,7,8,0.000338025420205668
2009,7,10,0.000336931610945612
2009,7,13,0.000336566939949989
2009,7,14,0.000334743119310588
2009,7,15,0.000333283445797861
2009,7,16,0.000332553405314684
2009,7,17,0.000331823219312355
2009,7,20,0.000331092916894704
2009,7,21,0.000329631904605776
2009,7,22,0.000328535796143115
2009,7,23,0.0003281703684479
2009,7,24,0.0003281703684479
2009,7,27,0.0003281703684479
2009,7,28,0.000328901223838329
2009,7,29,0.0003281703684479
2009,7,30,0.000328535796143115
2009,7,31,0.0003281703684479
2009,8,3,0.000328901223838329
2009,8,4,0.0003281703684479
2009,8,5,0.0003281703684479
2009,8,6,0.0003281703684479
2009,8,7,0.000328901223838329
2009,8,10,0.000328535796143115
2009,8,11,0.0003281703684479
2009,8,12,0.0003281703684479
2009,8,13,0.000327439396642149
2009,8,14,0.000327439396642149
2009,8,17,0.000327073852531612
2009,8,18,0.000327073852531612
2009,8,19,0.000327073852531612
2009,8,20,0.000327439396642149
2009,8,21,0.000327804911648855
2009,8,24,0.000327439396642149
2009,8,25,0.000327439396642149
2009,8,26,0.000327439396642149
2009,8,27,0.000327439396642149
2009,8,28,0.000327439396642149
2009,8,31,0.000327073852531612
2009,9,1,0.000327073852531612
2009,9,2,0.000327439396642149
2009,9,3,0.0003281703684479
2009,9,4,0.000328535796143115
2009,9,8,0.000328535796143115
2009,9,9,0.000328535796143115
2009,9,10,0.000328535796143115
2009,9,11,0.000328901223838329
2009,9,14,0.000328901223838329
2009,9,15,0.000328901223838329
2009,9,16,0.000328901223838329
2009,9,17,0.000329266593325883
2009,9,18,0.000329266593325883
2009,9,21,0.000329997215885669
2009,9,22,0.000329631904605776
2009,9,23,0.000329997215885669
2009,9,24,0.000329997215885669
2009,9,25,0.000329631904605776
2009,9,28,0.000329266593325883
2009,9,29,0.000329266593325883
2009,9,30,0.000328901223838329
2009,10,1,0.000328535796143115
2009,10,2,0.000328901223838329
2009,10,5,0.000327804911648855
2009,10,6,0.000328535796143115
2009,10,7,0.000329266593325883
2009,10,8,0.000329997215885669
2009,10,9,0.000329266593325883
2009,10,13,0.000329266593325883
2009,10,14,0.000328535796143115
2009,10,15,0.000328901223838329
2009,10,16,0.000328535796143115
2009,10,19,0.000328901223838329
2009,10,20,0.000329266593325883
2009,10,21,0.000329266593325883
2009,10,22,0.0003281703684479
2009,10,23,0.000328535796143115
2009,10,26,0.000328901223838329
2009,10,27,0.000328901223838329
2009,10,28,0.000328535796143115
2009,10,29,0.000328535796143115
2009,10,30,0.000328535796143115
2009,11,3,0.000328535796143115
2009,11,4,0.000328901223838329
2009,11,5,0.000328901223838329
2009,11,6,0.000328901223838329
2009,11,9,0.000328901223838329
2009,11,10,0.000328901223838329
2009,11,11,0.000328901223838329
2009,11,12,0.000329266593325883
2009,11,13,0.000328901223838329
2009,11,16,0.000329266593325883
2009,11,17,0.000329266593325883
2009,11,18,0.000328535796143115
2009,11,19,0.000328535796143115
2009,11,23,0.000328901223838329
2009,11,24,0.000328901223838329
2009,11,25,0.000328535796143115
2009,11,26,0.000329266593325883
2009,11,27,0.000329266593325883
2009,11,30,0.000329266593325883
2009,12,1,0.000328901223838329
2009,12,2,0.000328901223838329
2009,12,3,0.000329266593325883
2009,12,4,0.000329266593325883
2009,12,7,0.000329266593325883
2009,12,8,0.000328901223838329
2009,12,9,0.000329266593325883
2009,12,10,0.000328535796143115
2009,12,11,0.000328901223838329
2009,12,14,0.000328901223838329
2009,12,15,0.000329266593325883
2009,12,16,0.000329266593325883
2009,12,17,0.000328901223838329
2009,12,18,0.000328901223838329
2009,12,21,0.000329266593325883
2009,12,22,0.000328535796143115
2009,12,23,0.000328901223838329
2009,12,28,0.000328535796143115
2009,12,29,0.000329266593325883
2009,12,30,0.000328535796143115
2010,1,4,0.000328901223838329
2010,1,5,0.000329631904605776
2010,1,6,0.000328901223838329
2010,1,7,0.000328535796143115
2010,1,8,0.000328535796143115
2010,1,11,0.000329266593325883
2010,1,12,0.000329631904605776
2010,1,13,0.000329266593325883
2010,1,14,0.000329631904605776
2010,1,15,0.000329631904605776
2010,1,18,0.000329997215885669
2010,1,19,0.000329631904605776
2010,1,20,0.000329997215885669
2010,1,21,0.000329631904605776
2010,1,22,0.000329631904605776
2010,1,26,0.000329631904605776
2010,1,27,0.000330362498061731
2010,1,28,0.000328535796143115
2010,1,29,0.000328901223838329
2010,2,1,0.000328901223838329
2010,2,2,0.000328901223838329
2010,2,3,0.000329266593325883
2010,2,4,0.000329266593325883
2010,2,5,0.000329266593325883
2010,2,8,0.000329266593325883
2010,2,9,0.000329631904605776
2010,2,10,0.000329997215885669
2010,2,11,0.000330362498061731
2010,2,12,0.000329631904605776
2010,2,17,0.000330727722030133
2010,2,18,0.000330727722030133
2010,2,19,0.000331092916894704
2010,2,22,0.000331823219312355
2010,2,23,0.000331823219312355
2010,2,24,0.000332188326865435
2010,2,25,0.000332553405314684
2010,2,26,0.000333283445797861
2010,3,1,0.000333283445797861
2010,3,2,0.000333648407831788
2010,3,3,0.000334378244588152
2010,3,4,0.000333648407831788
2010,3,5,0.000333283445797861
2010,3,8,0.000334013340761885
2010,3,9,0.000334013340761885
2010,3,10,0.000335107935825363
2010,3,11,0.000337296252837405
2010,3,12,0.000336566939949989
2010,3,15,0.000337296252837405
2010,3,16,0.000338025420205668
2010,3,17,0.000335837510647252
2010,3,18,0.000329266593325883
2010,3,19,0.000329266593325883
2010,3,22,0.000329266593325883
2010,3,23,0.000329266593325883
2010,3,24,0.000329266593325883
2010,3,25,0.000329631904605776
2010,3,26,0.000329997215885669
2010,3,29,0.000329631904605776
2010,3,30,0.000329631904605776
2010,3,31,0.000329631904605776
2010,4,1,0.000329997215885669
2010,4,5,0.000331823219312355
2010,4,6,0.000332918425556272
2010,4,7,0.000334378244588152
2010,4,8,0.000335472752340138
2010,4,9,0.000336202239850536
2010,4,12,0.000338025420205668
2010,4,13,0.000339847756549716
2010,4,14,0.000341305043548346
2010,4,15,0.000342397630447522
2010,4,16,0.000342397630447522
2010,4,19,0.000344945874530822
2010,4,20,0.000344945874530822
2010,4,22,0.000345673644915223
2010,4,23,0.000347128778230399
2010,4,26,0.000350037473253906
2010,4,27,0.000350400921888649
2010,4,28,0.000352217612089589
2010,4,29,0.000355485564796254
2010,4,30,0.000355485564796254
2010,5,3,0.000356937118340284
2010,5,4,0.000358388177119195
2010,5,5,0.000358388177119195
2010,5,6,0.000358750839950517
2010,5,7,0.000359113473678008
2010,5,10,0.000360926205758005
2010,5,11,0.000362013437552378
2010,5,12,0.000363100378308445
2010,5,13,0.000364187028026208
2010,5,14,0.000364187028026208
2010,5,17,0.000365635438356549
2010,5,18,0.00036635942524299
2010,5,19,0.00036708329571411
2010,5,20,0.000367807049769908
2010,5,21,0.000368168868590146
2010,5,24,0.000369254121324047
2010,5,25,0.000369254121324047
2010,5,26,0.000370339112123475
2010,5,27,0.000372146721929312
2010,5,28,0.000372508162399754
2010,5,31,0.000373230897821486
2010,6,1,0.000374314811779186
2010,6,2,0.000376481679268181
2010,6,4,0.000377564691007137
2010,6,7,0.000380090554244816
2010,6,8,0.000381893769372255
2010,6,9,0.00038369616959244
2010,6,10,0.000385857973014936
2010,6,11,0.000385857973014936
2010,6,14,0.000386218132916838
2010,6,15,0.000387298496207222
2010,6,16,0.000387298496207222
2010,6,17,0.000387658568797633
2010,6,18,0.000387658568797633
2010,6,21,0.000388018583180383
2010,6,22,0.000388378568459302
2010,6,23,0.00038909845170565
2010,6,24,0.00038909845170565
2010,6,25,0.000389458349673077
2010,6,28,0.000390178029192612
2010,6,29,0.000390897592296824
2010,6,30,0.000390897592296824
2010,7,1,0.000391617038985714
2010,7,2,0.000390897592296824
2010,7,5,0.000393055495806038
2010,7,6,0.000394852861063555
2010,7,7,0.000395571551052853
2010,7,8,0.000397008610889316
2010,7,12,0.000398804171709344
2010,7,13,0.000400240067392588
2010,7,14,0.000400957796955481
2010,7,15,0.000402034173021093
2010,7,16,0.000401675410103053
2010,7,19,0.000402392906835303
2010,7,20,0.000402034173021093
2010,7,21,0.0004031102580484
2010,7,22,0.000401316618081182
2010,7,23,0.000401316618081182
2010,7,26,0.000401316618081182
2010,7,27,0.000401316618081182
2010,7,28,0.000401316618081182
2010,7,29,0.000400957796955481
2010,7,30,0.000400957796955481
2010,8,2,0.000400957796955481
2010,8,3,0.000401675410103053
2010,8,4,0.000402034173021093
2010,8,5,0.000402034173021093
2010,8,6,0.000402034173021093
2010,8,9,0.000402034173021093
2010,8,10,0.000402392906835303
2010,8,11,0.000402751582441852
2010,8,12,0.000402751582441852
2010,8,13,0.000402751582441852
2010,8,16,0.000402751582441852
2010,8,17,0.000402751582441852
2010,8,18,0.000402751582441852
2010,8,19,0.000402034173021093
2010,8,20,0.000401675410103053
2010,8,23,0.000402034173021093
2010,8,24,0.000402034173021093
2010,8,25,0.000401675410103053
2010,8,26,0.000402034173021093
2010,8,27,0.000402392906835303
2010,8,30,0.000402392906835303
2010,8,31,0.000402034173021093
2010,9,1,0.000402034173021093
2010,9,2,0.000401316618081182
2010,9,3,0.000401316618081182
2010,9,6,0.000401316618081182
2010,9,8,0.00040059894672595
2010,9,9,0.000400957796955481
2010,9,10,0.000400957796955481
2010,9,13,0.00040059894672595
2010,9,14,0.000400957796955481
2010,9,15,0.00040059894672595
2010,9,16,0.00040059894672595
2010,9,17,0.000400957796955481
2010,9,20,0.00040059894672595
2010,9,21,0.00040059894672595
2010,9,22,0.000400957796955481
2010,9,23,0.00040059894672595
2010,9,24,0.00040059894672595
2010,9,27,0.000400957796955481
2010,9,28,0.000400957796955481
2010,9,29,0.000400957796955481
2010,9,30,0.000401316618081182
2010,10,1,0.000401316618081182
2010,10,4,0.000400957796955481
2010,10,5,0.000401316618081182
2010,10,6,0.000401316618081182
2010,10,7,0.00040059894672595
2010,10,8,0.000400957796955481
2010,10,11,0.000400957796955481
2010,10,13,0.00040059894672595
2010,10,14,0.000400957796955481
2010,10,15,0.000400957796955481
2010,10,18,0.000400957796955481
2010,10,19,0.000400957796955481
2010,10,20,0.000400957796955481
2010,10,21,0.000401316618081182
2010,10,22,0.000401316618081182
2010,10,25,0.000401675410103053
2010,10,26,0.000401316618081182
2010,10,27,0.000401316618081182
2010,10,28,0.000401316618081182
2010,10,29,0.000401675410103053
2010,11,1,0.000401675410103053
2010,11,3,0.000401316618081182
2010,11,4,0.000401316618081182
2010,11,5,0.000401675410103053
2010,11,8,0.000401675410103053
2010,11,9,0.000401316618081182
2010,11,10,0.000401316618081182
2010,11,11,0.000401675410103053
2010,11,12,0.000401675410103053
2010,11,16,0.000402034173021093
2010,11,17,0.000402034173021093
2010,11,18,0.000402034173021093
2010,11,19,0.000402392906835303
2010,11,22,0.000402751582441852
2010,11,23,0.0004031102580484
2010,11,24,0.0004031102580484
2010,11,25,0.000403468875447288
2010,11,26,0.000405619997764006
2010,11,29,0.0004045445821248
2010,11,30,0.000403827492846176
2010,12,1,0.000405978382332251
2010,12,2,0.000408486317610368
2010,12,3,0.0004031102580484
2010,12,6,0.000404186052037403
2010,12,7,0.000404186052037403
2010,12,8,0.000405619997764006
2010,12,9,0.000402392906835303
2010,12,10,0.000402751582441852
2010,12,13,0.000402751582441852
2010,12,14,0.000402751582441852
2010,12,15,0.0004031102580484
2010,12,16,0.0004031102580484
2010,12,17,0.000403468875447288
2010,12,20,0.000403827492846176
2010,12,21,0.0004045445821248
2010,12,22,0.000405261554988101
2010,12,23,0.000405261554988101
2010,12,27,0.000405619997764006
2010,12,28,0.000405261554988101
2010,12,29,0.000406336766900495
2010,12,30,0.000405978382332251
2011,1,3,0.000408128136768937
2011,1,4,0.000408844469347969
2011,1,5,0.000409918720833957
2011,1,6,0.000410634704167023
2011,1,7,0.000411350600188598
2011,1,10,0.000412424153182656
2011,1,11,0.000412781955674291
2011,1,12,0.000414212816394866
2011,1,13,0.000415285612689331
2011,1,14,0.000416358117945492
2011,1,17,0.000417787698097527
2011,1,18,0.000418145005824044
2011,1,19,0.000419573916587979
2011,1,20,0.000419216754380614
2011,1,21,0.000419216754380614
2011,1,24,0.000419216754380614
2011,1,26,0.000419216754380614
2011,1,27,0.000419216754380614
2011,1,28,0.000419216754380614
2011,1,31,0.000420288211898878
2011,2,1,0.000421002332586795
2011,2,2,0.000421716365963221
2011,2,3,0.000422430253820494
2011,2,4,0.000422430253820494
2011,2,7,0.000422787154093385
2011,2,8,0.000423500838223845
2011,2,9,0.000424214405938983
2011,2,10,0.000424927857238799
2011,2,11,0.000425284524681047
2011,2,14,0.000427067396230996
2011,2,15,0.000427780323661864
2011,2,16,0.00042849313467741
2011,2,17,0.000429562089266256
2011,2,18,0.000429918349254876
2011,2,21,0.000431699154432863
2011,2,22,0.000432767265010625
2011,2,23,0.000434190966188908
2011,2,24,0.000437036826042458
2011,2,25,0.000437036826042458
2011,2,28,0.000436325557529926
2011,3,1,0.000436681206338108
2011,3,2,0.000437747978139669
2011,3,3,0.000437747978139669
2011,3,4,0.000437747978139669
2011,3,9,0.000438814458902925
2011,3,10,0.000438459013821557
2011,3,11,0.000438459013821557
2011,3,14,0.000438814458902925
2011,3,15,0.000438814458902925
2011,3,16,0.000439169903984293
2011,3,17,0.000439169903984293
2011,3,18,0.000439169903984293
2011,3,21,0.000439169903984293
2011,3,22,0.000439169903984293
2011,3,23,0.000439525290858001
2011,3,24,0.000439880677731708
2011,3,25,0.000439880677731708
2011,3,28,0.000440236006397754
2011,3,29,0.00044059130595997
2011,3,30,0.000439880677731708
2011,3,31,0.000439880677731708
2011,4,1,0.00044059130595997
2011,4,4,0.00044130181777291
2011,4,5,0.000442367367213592
2011,4,6,0.000442722463048995
2011,4,7,0.000443077558884397
2011,4,8,0.000443432596512139
2011,4,11,0.00044556226930581
2011,4,12,0.00044556226930581
2011,4,13,0.000446271878900006
2011,4,14,0.00044556226930581
2011,4,15,0.000446626654593274
2011,4,18,0.000447690777946264
2011,4,19,0.000447690777946264
2011,4,20,0.000448400009190664
2011,4,25,0.000446271878900006
2011,4,26,0.000446271878900006
2011,4,27,0.000446271878900006
2011,4,28,0.000446271878900006
2011,4,29,0.000446271878900006
2011,5,2,0.000446271878900006
2011,5,3,0.000446626654593274
2011,5,4,0.000446981401182711
2011,5,5,0.000446981401182711
2011,5,6,0.000446981401182711
2011,5,9,0.000447690777946264
2011,5,10,0.000447690777946264
2011,5,11,0.000448400009190664
2011,5,12,0.000448400009190664
2011,5,13,0.000448400009190664
2011,5,16,0.000448754610260949
2011,5,17,0.000448754610260949
2011,5,18,0.000449109153123572
2011,5,19,0.000449463666882366
2011,5,20,0.000449818151537329
2011,5,23,0.000450172607088462
2011,5,24,0.000450527004431933
2011,5,25,0.000450881401775405
2011,5,26,0.000450881401775405
2011,5,27,0.000450881401775405
2011,5,30,0.000451235770015046
2011,5,31,0.000451590080047026
2011,6,1,0.000451944390079007
2011,6,2,0.000452652864623815
2011,6,3,0.000453007087344304
2011,6,6,0.000453715387266129
2011,6,7,0.000454423570772633
2011,6,8,0.000455131608759984
2011,6,9,0.000455839530332014
2011,6,10,0.000455131608759984
2011,6,13,0.00045548559864983
2011,6,14,0.00045548559864983
2011,6,15,0.000455839530332014
2011,6,16,0.000455839530332014
2011,6,17,0.000455839530332014
2011,6,20,0.000456193462014198
2011,6,21,0.000456547335488722
2011,6,22,0.000456193462014198
2011,6,24,0.000456901208963245
2011,6,27,0.000456901208963245
2011,6,28,0.000456901208963245
2011,6,29,0.000456901208963245
2011,6,30,0.000457255024230108
2011,7,1,0.000457255024230108
2011,7,4,0.000458316295407712
2011,7,5,0.000458669994259253
2011,7,6,0.000459377304650843
2011,7,7,0.000459730916190892
2011,7,8,0.000460084469523281
2011,7,11,0.000460084469523281
2011,7,12,0.000460438022855669
2011,7,13,0.000461145013105124
2011,7,14,0.000461145013105124
2011,7,15,0.000461498450022191
2011,7,18,0.000462205236544833
2011,7,19,0.000462911906652153
2011,7,20,0.000464324897620827
2011,7,21,0.000463971693534404
2011,7,22,0.000463971693534404
2011,7,25,0.000464324897620827
2011,7,26,0.000463618460344151
2011,7,27,0.000463971693534404
2011,7,28,0.000463971693534404
2011,7,29,0.000463971693534404
2011,8,1,0.000463971693534404
